candidate,date,pct_trend_adjusted,state,cycle
Donald Trump,2020-07-22,46.14724,Texas,2020
Joseph R. Biden Jr.,2020-07-21,45.98212,Texas,2020
Donald Trump,2020-07-21,46.38689,Texas,2020
Joseph R. Biden Jr.,2020-07-20,45.98236,Texas,2020
Donald Trump,2020-07-20,46.38775,Texas,2020
Joseph R. Biden Jr.,2020-07-19,45.99834,Texas,2020
Donald Trump,2020-07-19,46.37,Texas,2020
Joseph R. Biden Jr.,2020-07-18,45.96741,Texas,2020
Donald Trump,2020-07-18,46.23777,Texas,2020
Joseph R. Biden Jr.,2020-07-17,45.94587,Texas,2020
Donald Trump,2020-07-17,46.24728,Texas,2020
Joseph R. Biden Jr.,2020-07-16,45.94669,Texas,2020
Donald Trump,2020-07-16,46.22888,Texas,2020
Joseph R. Biden Jr.,2020-07-15,45.94366,Texas,2020
Donald Trump,2020-07-15,46.23207,Texas,2020
Joseph R. Biden Jr.,2020-07-14,45.99501,Texas,2020
Donald Trump,2020-07-14,46.25737,Texas,2020
Joseph R. Biden Jr.,2020-07-13,46.21448,Texas,2020
Donald Trump,2020-07-13,46.29804,Texas,2020
Joseph R. Biden Jr.,2020-07-12,46.41736,Texas,2020
Donald Trump,2020-07-12,46.33218,Texas,2020
Joseph R. Biden Jr.,2020-07-11,46.84515,Texas,2020
Donald Trump,2020-07-11,46.63825,Texas,2020
Joseph R. Biden Jr.,2020-07-10,45.99603,Texas,2020
Donald Trump,2020-07-10,47.28962,Texas,2020
Joseph R. Biden Jr.,2020-07-09,45.97206,Texas,2020
Donald Trump,2020-07-09,47.26698,Texas,2020
Joseph R. Biden Jr.,2020-07-08,45.92944,Texas,2020
Donald Trump,2020-07-08,47.27,Texas,2020
Joseph R. Biden Jr.,2020-07-07,46.18188,Texas,2020
Donald Trump,2020-07-07,47.44253,Texas,2020
Joseph R. Biden Jr.,2020-07-06,46.15723,Texas,2020
Donald Trump,2020-07-06,47.42841,Texas,2020
Joseph R. Biden Jr.,2020-07-05,46.15837,Texas,2020
Donald Trump,2020-07-05,47.42836,Texas,2020
Joseph R. Biden Jr.,2020-07-04,46.15559,Texas,2020
Donald Trump,2020-07-04,47.42847,Texas,2020
Joseph R. Biden Jr.,2020-07-03,46.15559,Texas,2020
Donald Trump,2020-07-03,47.42834,Texas,2020
Joseph R. Biden Jr.,2020-07-02,46.16228,Texas,2020
Donald Trump,2020-07-02,47.41066,Texas,2020
Joseph R. Biden Jr.,2020-07-01,46.53586,Texas,2020
Donald Trump,2020-07-01,46.81166,Texas,2020
Joseph R. Biden Jr.,2020-06-30,46.61637,Texas,2020
Donald Trump,2020-06-30,46.84163,Texas,2020
Joseph R. Biden Jr.,2020-06-29,46.44299,Texas,2020
Donald Trump,2020-06-29,46.75755,Texas,2020
Joseph R. Biden Jr.,2020-06-28,46.50582,Texas,2020
Donald Trump,2020-06-28,46.79747,Texas,2020
Joseph R. Biden Jr.,2020-06-27,46.50582,Texas,2020
Donald Trump,2020-06-27,46.79747,Texas,2020
Joseph R. Biden Jr.,2020-06-26,46.51675,Texas,2020
Donald Trump,2020-06-26,46.80274,Texas,2020
Joseph R. Biden Jr.,2020-06-25,46.38778,Texas,2020
Donald Trump,2020-06-25,46.63203,Texas,2020
Joseph R. Biden Jr.,2020-06-24,46.58862,Texas,2020
Donald Trump,2020-06-24,47.06719,Texas,2020
Joseph R. Biden Jr.,2020-06-23,46.67884,Texas,2020
Donald Trump,2020-06-23,47.35071,Texas,2020
Joseph R. Biden Jr.,2020-06-22,46.75321,Texas,2020
Donald Trump,2020-06-22,47.2409,Texas,2020
Joseph R. Biden Jr.,2020-06-21,46.47734,Texas,2020
Donald Trump,2020-06-21,47.21157,Texas,2020
Joseph R. Biden Jr.,2020-06-20,46.4796,Texas,2020
Donald Trump,2020-06-20,47.20988,Texas,2020
Joseph R. Biden Jr.,2020-06-19,46.39807,Texas,2020
Donald Trump,2020-06-19,47.13835,Texas,2020
Joseph R. Biden Jr.,2020-06-18,46.41745,Texas,2020
Donald Trump,2020-06-18,47.12938,Texas,2020
Joseph R. Biden Jr.,2020-06-17,46.52938,Texas,2020
Donald Trump,2020-06-17,47.18001,Texas,2020
Joseph R. Biden Jr.,2020-06-16,46.57892,Texas,2020
Donald Trump,2020-06-16,47.29775,Texas,2020
Joseph R. Biden Jr.,2020-06-15,46.26825,Texas,2020
Donald Trump,2020-06-15,47.47015,Texas,2020
Joseph R. Biden Jr.,2020-06-14,46.25602,Texas,2020
Donald Trump,2020-06-14,47.45828,Texas,2020
Joseph R. Biden Jr.,2020-06-13,46.1666,Texas,2020
Donald Trump,2020-06-13,47.55542,Texas,2020
Joseph R. Biden Jr.,2020-06-12,46.42075,Texas,2020
Donald Trump,2020-06-12,47.80811,Texas,2020
Joseph R. Biden Jr.,2020-06-11,46.42578,Texas,2020
Donald Trump,2020-06-11,47.8071,Texas,2020
Joseph R. Biden Jr.,2020-06-10,46.42196,Texas,2020
Donald Trump,2020-06-10,47.80786,Texas,2020
Joseph R. Biden Jr.,2020-06-09,46.39383,Texas,2020
Donald Trump,2020-06-09,47.83753,Texas,2020
Joseph R. Biden Jr.,2020-06-08,46.31268,Texas,2020
Donald Trump,2020-06-08,47.92318,Texas,2020
Joseph R. Biden Jr.,2020-06-07,46.30786,Texas,2020
Donald Trump,2020-06-07,47.92487,Texas,2020
Joseph R. Biden Jr.,2020-06-06,46.35468,Texas,2020
Donald Trump,2020-06-06,48.03625,Texas,2020
Joseph R. Biden Jr.,2020-06-05,46.23276,Texas,2020
Donald Trump,2020-06-05,48.14536,Texas,2020
Joseph R. Biden Jr.,2020-06-04,46.05003,Texas,2020
Donald Trump,2020-06-04,48.15585,Texas,2020
Joseph R. Biden Jr.,2020-06-03,45.50987,Texas,2020
Donald Trump,2020-06-03,47.92922,Texas,2020
Joseph R. Biden Jr.,2020-06-02,45.30193,Texas,2020
Donald Trump,2020-06-02,47.51327,Texas,2020
Joseph R. Biden Jr.,2020-06-01,45.28806,Texas,2020
Donald Trump,2020-06-01,47.47187,Texas,2020
Joseph R. Biden Jr.,2020-05-31,45.03251,Texas,2020
Donald Trump,2020-05-31,47.92749,Texas,2020
Joseph R. Biden Jr.,2020-05-30,45.14064,Texas,2020
Donald Trump,2020-05-30,48.03449,Texas,2020
Joseph R. Biden Jr.,2020-05-29,45.19598,Texas,2020
Donald Trump,2020-05-29,48.14761,Texas,2020
Joseph R. Biden Jr.,2020-05-28,45.19598,Texas,2020
Donald Trump,2020-05-28,48.14761,Texas,2020
Joseph R. Biden Jr.,2020-05-27,45.07855,Texas,2020
Donald Trump,2020-05-27,47.86284,Texas,2020
Joseph R. Biden Jr.,2020-05-26,45.48844,Texas,2020
Donald Trump,2020-05-26,48.03069,Texas,2020
Joseph R. Biden Jr.,2020-05-25,45.23188,Texas,2020
Donald Trump,2020-05-25,47.99017,Texas,2020
Joseph R. Biden Jr.,2020-05-24,45.23188,Texas,2020
Donald Trump,2020-05-24,47.99017,Texas,2020
Joseph R. Biden Jr.,2020-05-23,45.32833,Texas,2020
Donald Trump,2020-05-23,48.01275,Texas,2020
Joseph R. Biden Jr.,2020-05-22,45.34023,Texas,2020
Donald Trump,2020-05-22,48.08268,Texas,2020
Joseph R. Biden Jr.,2020-05-21,45.33845,Texas,2020
Donald Trump,2020-05-21,48.07412,Texas,2020
Joseph R. Biden Jr.,2020-05-20,45.43376,Texas,2020
Donald Trump,2020-05-20,48.09582,Texas,2020
Joseph R. Biden Jr.,2020-05-19,45.46821,Texas,2020
Donald Trump,2020-05-19,48.23973,Texas,2020
Joseph R. Biden Jr.,2020-05-18,45.34341,Texas,2020
Donald Trump,2020-05-18,48.29631,Texas,2020
Joseph R. Biden Jr.,2020-05-17,45.561,Texas,2020
Donald Trump,2020-05-17,48.61715,Texas,2020
Joseph R. Biden Jr.,2020-05-16,45.6277,Texas,2020
Donald Trump,2020-05-16,48.58171,Texas,2020
Joseph R. Biden Jr.,2020-05-15,45.60758,Texas,2020
Donald Trump,2020-05-15,48.65851,Texas,2020
Joseph R. Biden Jr.,2020-05-14,45.58954,Texas,2020
Donald Trump,2020-05-14,48.64505,Texas,2020
Joseph R. Biden Jr.,2020-05-13,45.32772,Texas,2020
Donald Trump,2020-05-13,48.5273,Texas,2020
Joseph R. Biden Jr.,2020-05-12,45.34403,Texas,2020
Donald Trump,2020-05-12,48.48554,Texas,2020
Joseph R. Biden Jr.,2020-05-11,45.28869,Texas,2020
Donald Trump,2020-05-11,48.51008,Texas,2020
Joseph R. Biden Jr.,2020-05-10,45.29334,Texas,2020
Donald Trump,2020-05-10,48.51892,Texas,2020
Joseph R. Biden Jr.,2020-05-09,44.57414,Texas,2020
Donald Trump,2020-05-09,47.59814,Texas,2020
Joseph R. Biden Jr.,2020-05-08,44.70217,Texas,2020
Donald Trump,2020-05-08,47.77716,Texas,2020
Joseph R. Biden Jr.,2020-05-07,44.71372,Texas,2020
Donald Trump,2020-05-07,47.76691,Texas,2020
Joseph R. Biden Jr.,2020-05-06,44.71851,Texas,2020
Donald Trump,2020-05-06,47.76286,Texas,2020
Joseph R. Biden Jr.,2020-05-05,44.90599,Texas,2020
Donald Trump,2020-05-05,47.79338,Texas,2020
Joseph R. Biden Jr.,2020-05-04,45.1133,Texas,2020
Donald Trump,2020-05-04,47.64641,Texas,2020
Joseph R. Biden Jr.,2020-05-03,44.97477,Texas,2020
Donald Trump,2020-05-03,47.71323,Texas,2020
Joseph R. Biden Jr.,2020-05-02,45.05579,Texas,2020
Donald Trump,2020-05-02,47.68878,Texas,2020
Joseph R. Biden Jr.,2020-05-01,45.02918,Texas,2020
Donald Trump,2020-05-01,47.72288,Texas,2020
Joseph R. Biden Jr.,2020-04-30,44.98715,Texas,2020
Donald Trump,2020-04-30,47.70721,Texas,2020
Joseph R. Biden Jr.,2020-04-29,44.98518,Texas,2020
Donald Trump,2020-04-29,47.70347,Texas,2020
Joseph R. Biden Jr.,2020-04-28,45.30837,Texas,2020
Donald Trump,2020-04-28,47.72049,Texas,2020
Joseph R. Biden Jr.,2020-04-27,44.62137,Texas,2020
Donald Trump,2020-04-27,47.64787,Texas,2020
Joseph R. Biden Jr.,2020-04-26,44.81301,Texas,2020
Donald Trump,2020-04-26,48.23511,Texas,2020
Joseph R. Biden Jr.,2020-04-25,44.83345,Texas,2020
Donald Trump,2020-04-25,48.25571,Texas,2020
Joseph R. Biden Jr.,2020-04-24,44.81182,Texas,2020
Donald Trump,2020-04-24,48.46453,Texas,2020
Joseph R. Biden Jr.,2020-04-23,44.81182,Texas,2020
Donald Trump,2020-04-23,48.46453,Texas,2020
Joseph R. Biden Jr.,2020-04-22,44.81184,Texas,2020
Donald Trump,2020-04-22,48.46452,Texas,2020
Joseph R. Biden Jr.,2020-04-21,44.81184,Texas,2020
Donald Trump,2020-04-21,48.46452,Texas,2020
Joseph R. Biden Jr.,2020-04-20,44.7972,Texas,2020
Donald Trump,2020-04-20,48.66854,Texas,2020
Joseph R. Biden Jr.,2020-04-19,44.67862,Texas,2020
Donald Trump,2020-04-19,48.74386,Texas,2020
Joseph R. Biden Jr.,2020-04-18,44.87691,Texas,2020
Donald Trump,2020-04-18,48.08126,Texas,2020
Joseph R. Biden Jr.,2020-04-17,44.80618,Texas,2020
Donald Trump,2020-04-17,48.05882,Texas,2020
Joseph R. Biden Jr.,2020-04-16,44.79313,Texas,2020
Donald Trump,2020-04-16,48.0246,Texas,2020
Joseph R. Biden Jr.,2020-04-15,44.53908,Texas,2020
Donald Trump,2020-04-15,47.78412,Texas,2020
Joseph R. Biden Jr.,2020-04-14,44.26213,Texas,2020
Donald Trump,2020-04-14,47.964,Texas,2020
Joseph R. Biden Jr.,2020-04-13,43.98346,Texas,2020
Donald Trump,2020-04-13,47.91183,Texas,2020
Joseph R. Biden Jr.,2020-04-12,43.98388,Texas,2020
Donald Trump,2020-04-12,47.91185,Texas,2020
Joseph R. Biden Jr.,2020-04-11,44.22745,Texas,2020
Donald Trump,2020-04-11,47.25134,Texas,2020
Joseph R. Biden Jr.,2020-04-10,44.30293,Texas,2020
Donald Trump,2020-04-10,47.25791,Texas,2020
Joseph R. Biden Jr.,2020-04-09,44.50026,Texas,2020
Donald Trump,2020-04-09,47.30573,Texas,2020
Joseph R. Biden Jr.,2020-04-08,44.50021,Texas,2020
Donald Trump,2020-04-08,47.30591,Texas,2020
Joseph R. Biden Jr.,2020-04-07,44.45592,Texas,2020
Donald Trump,2020-04-07,47.36072,Texas,2020
Joseph R. Biden Jr.,2020-04-06,44.86072,Texas,2020
Donald Trump,2020-04-06,47.32308,Texas,2020
Joseph R. Biden Jr.,2020-04-05,44.6477,Texas,2020
Donald Trump,2020-04-05,47.45573,Texas,2020
Joseph R. Biden Jr.,2020-04-04,44.59201,Texas,2020
Donald Trump,2020-04-04,47.37709,Texas,2020
Joseph R. Biden Jr.,2020-04-03,44.59254,Texas,2020
Donald Trump,2020-04-03,47.4261,Texas,2020
Joseph R. Biden Jr.,2020-04-02,44.91772,Texas,2020
Donald Trump,2020-04-02,47.5107,Texas,2020
Joseph R. Biden Jr.,2020-04-01,44.91772,Texas,2020
Donald Trump,2020-04-01,47.5107,Texas,2020
Joseph R. Biden Jr.,2020-03-31,44.99798,Texas,2020
Donald Trump,2020-03-31,47.57693,Texas,2020
Joseph R. Biden Jr.,2020-03-30,45.1142,Texas,2020
Donald Trump,2020-03-30,47.63726,Texas,2020
Joseph R. Biden Jr.,2020-03-29,45.29802,Texas,2020
Donald Trump,2020-03-29,47.66122,Texas,2020
Joseph R. Biden Jr.,2020-03-28,45.37651,Texas,2020
Donald Trump,2020-03-28,47.70966,Texas,2020
Joseph R. Biden Jr.,2020-03-27,45.44786,Texas,2020
Donald Trump,2020-03-27,47.85113,Texas,2020
Joseph R. Biden Jr.,2020-03-26,45.44786,Texas,2020
Donald Trump,2020-03-26,47.85113,Texas,2020
Joseph R. Biden Jr.,2020-03-25,45.24429,Texas,2020
Donald Trump,2020-03-25,47.82076,Texas,2020
Joseph R. Biden Jr.,2020-03-24,45.22026,Texas,2020
Donald Trump,2020-03-24,47.48615,Texas,2020
Joseph R. Biden Jr.,2020-03-23,45.56614,Texas,2020
Donald Trump,2020-03-23,48.2608,Texas,2020
Joseph R. Biden Jr.,2020-03-22,45.65755,Texas,2020
Donald Trump,2020-03-22,48.50124,Texas,2020
Joseph R. Biden Jr.,2020-03-21,45.76151,Texas,2020
Donald Trump,2020-03-21,48.37172,Texas,2020
Joseph R. Biden Jr.,2020-03-20,45.76351,Texas,2020
Donald Trump,2020-03-20,48.36951,Texas,2020
Joseph R. Biden Jr.,2020-03-19,45.76796,Texas,2020
Donald Trump,2020-03-19,48.37724,Texas,2020
Joseph R. Biden Jr.,2020-03-18,45.40362,Texas,2020
Donald Trump,2020-03-18,47.98061,Texas,2020
Joseph R. Biden Jr.,2020-03-17,45.40362,Texas,2020
Donald Trump,2020-03-17,47.98061,Texas,2020
Joseph R. Biden Jr.,2020-03-16,45.40208,Texas,2020
Donald Trump,2020-03-16,48.035,Texas,2020
Joseph R. Biden Jr.,2020-03-15,45.51376,Texas,2020
Donald Trump,2020-03-15,48.29742,Texas,2020
Joseph R. Biden Jr.,2020-03-14,45.57745,Texas,2020
Donald Trump,2020-03-14,48.35711,Texas,2020
Joseph R. Biden Jr.,2020-03-13,45.57774,Texas,2020
Donald Trump,2020-03-13,48.35991,Texas,2020
Joseph R. Biden Jr.,2020-03-12,45.38954,Texas,2020
Donald Trump,2020-03-12,48.40346,Texas,2020
Joseph R. Biden Jr.,2020-03-11,45.33354,Texas,2020
Donald Trump,2020-03-11,48.40405,Texas,2020
Joseph R. Biden Jr.,2020-03-10,45.48906,Texas,2020
Donald Trump,2020-03-10,48.21477,Texas,2020
Joseph R. Biden Jr.,2020-03-09,45.51103,Texas,2020
Donald Trump,2020-03-09,48.28524,Texas,2020
Joseph R. Biden Jr.,2020-03-08,45.58582,Texas,2020
Donald Trump,2020-03-08,48.44775,Texas,2020
Joseph R. Biden Jr.,2020-03-07,45.44608,Texas,2020
Donald Trump,2020-03-07,48.84656,Texas,2020
Joseph R. Biden Jr.,2020-03-06,45.36056,Texas,2020
Donald Trump,2020-03-06,49.04848,Texas,2020
Joseph R. Biden Jr.,2020-03-05,45.36018,Texas,2020
Donald Trump,2020-03-05,49.04891,Texas,2020
Joseph R. Biden Jr.,2020-03-04,45.35905,Texas,2020
Donald Trump,2020-03-04,49.05014,Texas,2020
Joseph R. Biden Jr.,2020-03-03,45.35637,Texas,2020
Donald Trump,2020-03-03,49.05639,Texas,2020
Joseph R. Biden Jr.,2020-03-02,45.35197,Texas,2020
Donald Trump,2020-03-02,49.06053,Texas,2020
Joseph R. Biden Jr.,2020-03-01,45.26183,Texas,2020
Donald Trump,2020-03-01,49.21024,Texas,2020
Joseph R. Biden Jr.,2020-02-29,45.26183,Texas,2020
Donald Trump,2020-02-29,49.21024,Texas,2020
Joseph R. Biden Jr.,2020-02-28,45.288,Texas,2020
Donald Trump,2020-02-28,49.16067,Texas,2020
Joseph R. Biden Jr.,2020-02-27,45.21401,Texas,2020
Donald Trump,2020-02-27,49.10172,Texas,2020
Joseph R. Biden Jr.,2020-11-03,42.07491,Utah,2020
Donald Trump,2020-11-03,51.91983,Utah,2020
Joseph R. Biden Jr.,2020-11-02,42.07491,Utah,2020
Donald Trump,2020-11-02,51.91983,Utah,2020
Joseph R. Biden Jr.,2020-11-01,41.68953,Utah,2020
Donald Trump,2020-11-01,52.25794,Utah,2020
Joseph R. Biden Jr.,2020-10-31,41.59338,Utah,2020
Donald Trump,2020-10-31,52.16275,Utah,2020
Joseph R. Biden Jr.,2020-10-30,40.70324,Utah,2020
Donald Trump,2020-10-30,51.13339,Utah,2020
Joseph R. Biden Jr.,2020-10-29,40.25537,Utah,2020
Donald Trump,2020-10-29,51.38695,Utah,2020
Joseph R. Biden Jr.,2020-10-28,40.11807,Utah,2020
Donald Trump,2020-10-28,51.16693,Utah,2020
Joseph R. Biden Jr.,2020-10-27,40.41861,Utah,2020
Donald Trump,2020-10-27,50.94404,Utah,2020
Joseph R. Biden Jr.,2020-10-26,40.43698,Utah,2020
Donald Trump,2020-10-26,50.84951,Utah,2020
Joseph R. Biden Jr.,2020-10-25,40.53428,Utah,2020
Donald Trump,2020-10-25,50.55907,Utah,2020
Joseph R. Biden Jr.,2020-10-24,40.28989,Utah,2020
Donald Trump,2020-10-24,50.81715,Utah,2020
Joseph R. Biden Jr.,2020-10-23,40.1204,Utah,2020
Donald Trump,2020-10-23,50.84325,Utah,2020
Joseph R. Biden Jr.,2020-10-22,39.7365,Utah,2020
Donald Trump,2020-10-22,51.08243,Utah,2020
Joseph R. Biden Jr.,2020-10-21,39.69241,Utah,2020
Donald Trump,2020-10-21,51.01148,Utah,2020
Joseph R. Biden Jr.,2020-10-20,39.72459,Utah,2020
Donald Trump,2020-10-20,51.04393,Utah,2020
Joseph R. Biden Jr.,2020-10-19,39.84415,Utah,2020
Donald Trump,2020-10-19,51.03942,Utah,2020
Joseph R. Biden Jr.,2020-10-18,39.84355,Utah,2020
Donald Trump,2020-10-18,51.17486,Utah,2020
Joseph R. Biden Jr.,2020-10-17,39.63248,Utah,2020
Donald Trump,2020-10-17,51.20708,Utah,2020
Joseph R. Biden Jr.,2020-10-16,39.54649,Utah,2020
Donald Trump,2020-10-16,51.23759,Utah,2020
Joseph R. Biden Jr.,2020-10-15,39.57192,Utah,2020
Donald Trump,2020-10-15,51.24837,Utah,2020
Joseph R. Biden Jr.,2020-10-14,39.35243,Utah,2020
Donald Trump,2020-10-14,51.23159,Utah,2020
Joseph R. Biden Jr.,2020-10-13,39.46134,Utah,2020
Donald Trump,2020-10-13,51.24208,Utah,2020
Joseph R. Biden Jr.,2020-10-12,39.1579,Utah,2020
Donald Trump,2020-10-12,51.70535,Utah,2020
Joseph R. Biden Jr.,2020-10-11,39.13589,Utah,2020
Donald Trump,2020-10-11,51.66885,Utah,2020
Joseph R. Biden Jr.,2020-10-10,38.97112,Utah,2020
Donald Trump,2020-10-10,51.67979,Utah,2020
Joseph R. Biden Jr.,2020-10-09,38.98594,Utah,2020
Donald Trump,2020-10-09,51.69446,Utah,2020
Joseph R. Biden Jr.,2020-10-08,38.91906,Utah,2020
Donald Trump,2020-10-08,51.7265,Utah,2020
Joseph R. Biden Jr.,2020-10-07,38.81306,Utah,2020
Donald Trump,2020-10-07,51.74948,Utah,2020
Joseph R. Biden Jr.,2020-10-06,38.76769,Utah,2020
Donald Trump,2020-10-06,51.84536,Utah,2020
Joseph R. Biden Jr.,2020-10-05,38.52874,Utah,2020
Donald Trump,2020-10-05,52.03609,Utah,2020
Joseph R. Biden Jr.,2020-10-04,38.50498,Utah,2020
Donald Trump,2020-10-04,52.3166,Utah,2020
Joseph R. Biden Jr.,2020-10-03,38.40349,Utah,2020
Donald Trump,2020-10-03,52.49613,Utah,2020
Joseph R. Biden Jr.,2020-10-02,37.12777,Utah,2020
Donald Trump,2020-10-02,49.50167,Utah,2020
Joseph R. Biden Jr.,2020-10-01,37.23979,Utah,2020
Donald Trump,2020-10-01,49.15856,Utah,2020
Joseph R. Biden Jr.,2020-09-30,37.04197,Utah,2020
Donald Trump,2020-09-30,49.29676,Utah,2020
Joseph R. Biden Jr.,2020-09-29,36.96991,Utah,2020
Donald Trump,2020-09-29,49.51574,Utah,2020
Joseph R. Biden Jr.,2020-09-28,36.94683,Utah,2020
Donald Trump,2020-09-28,49.51548,Utah,2020
Joseph R. Biden Jr.,2020-09-27,36.98245,Utah,2020
Donald Trump,2020-09-27,49.40494,Utah,2020
Joseph R. Biden Jr.,2020-09-26,36.96259,Utah,2020
Donald Trump,2020-09-26,49.5088,Utah,2020
Joseph R. Biden Jr.,2020-09-25,36.93208,Utah,2020
Donald Trump,2020-09-25,49.48462,Utah,2020
Joseph R. Biden Jr.,2020-09-24,36.9077,Utah,2020
Donald Trump,2020-09-24,49.48994,Utah,2020
Joseph R. Biden Jr.,2020-09-23,36.95143,Utah,2020
Donald Trump,2020-09-23,49.32589,Utah,2020
Joseph R. Biden Jr.,2020-09-22,36.92315,Utah,2020
Donald Trump,2020-09-22,49.53666,Utah,2020
Joseph R. Biden Jr.,2020-09-21,36.87757,Utah,2020
Donald Trump,2020-09-21,49.49792,Utah,2020
Joseph R. Biden Jr.,2020-09-20,36.87169,Utah,2020
Donald Trump,2020-09-20,49.49306,Utah,2020
Joseph R. Biden Jr.,2020-09-19,37.15761,Utah,2020
Donald Trump,2020-09-19,49.10909,Utah,2020
Joseph R. Biden Jr.,2020-09-18,37.17514,Utah,2020
Donald Trump,2020-09-18,49.10649,Utah,2020
Joseph R. Biden Jr.,2020-09-17,37.12672,Utah,2020
Donald Trump,2020-09-17,49.24162,Utah,2020
Joseph R. Biden Jr.,2020-09-16,36.66879,Utah,2020
Donald Trump,2020-09-16,48.65048,Utah,2020
Joseph R. Biden Jr.,2020-09-15,36.78235,Utah,2020
Donald Trump,2020-09-15,48.60635,Utah,2020
Joseph R. Biden Jr.,2020-09-14,36.91291,Utah,2020
Donald Trump,2020-09-14,48.68949,Utah,2020
Joseph R. Biden Jr.,2020-09-13,36.99358,Utah,2020
Donald Trump,2020-09-13,48.66993,Utah,2020
Joseph R. Biden Jr.,2020-09-12,36.94736,Utah,2020
Donald Trump,2020-09-12,48.43247,Utah,2020
Joseph R. Biden Jr.,2020-09-11,36.95766,Utah,2020
Donald Trump,2020-09-11,48.42,Utah,2020
Joseph R. Biden Jr.,2020-09-10,36.92883,Utah,2020
Donald Trump,2020-09-10,48.42469,Utah,2020
Joseph R. Biden Jr.,2020-09-09,36.87892,Utah,2020
Donald Trump,2020-09-09,48.2747,Utah,2020
Joseph R. Biden Jr.,2020-09-08,37.05991,Utah,2020
Donald Trump,2020-09-08,48.5303,Utah,2020
Joseph R. Biden Jr.,2020-09-07,37.01686,Utah,2020
Donald Trump,2020-09-07,48.52152,Utah,2020
Joseph R. Biden Jr.,2020-09-06,36.98585,Utah,2020
Donald Trump,2020-09-06,48.47128,Utah,2020
Joseph R. Biden Jr.,2020-09-05,36.96024,Utah,2020
Donald Trump,2020-09-05,48.46024,Utah,2020
Joseph R. Biden Jr.,2020-09-04,36.95398,Utah,2020
Donald Trump,2020-09-04,48.42236,Utah,2020
Joseph R. Biden Jr.,2020-09-03,36.77634,Utah,2020
Donald Trump,2020-09-03,48.3863,Utah,2020
Joseph R. Biden Jr.,2020-09-02,36.82852,Utah,2020
Donald Trump,2020-09-02,48.35785,Utah,2020
Joseph R. Biden Jr.,2020-09-01,36.83087,Utah,2020
Donald Trump,2020-09-01,48.60804,Utah,2020
Joseph R. Biden Jr.,2020-08-31,36.86095,Utah,2020
Donald Trump,2020-08-31,48.57096,Utah,2020
Joseph R. Biden Jr.,2020-08-30,36.77809,Utah,2020
Donald Trump,2020-08-30,47.59215,Utah,2020
Joseph R. Biden Jr.,2020-08-29,36.91317,Utah,2020
Donald Trump,2020-08-29,47.5581,Utah,2020
Joseph R. Biden Jr.,2020-08-28,36.93939,Utah,2020
Donald Trump,2020-08-28,47.3285,Utah,2020
Joseph R. Biden Jr.,2020-08-27,36.72794,Utah,2020
Donald Trump,2020-08-27,47.82521,Utah,2020
Joseph R. Biden Jr.,2020-08-26,36.72499,Utah,2020
Donald Trump,2020-08-26,47.82114,Utah,2020
Joseph R. Biden Jr.,2020-08-25,37.40289,Utah,2020
Donald Trump,2020-08-25,47.79252,Utah,2020
Joseph R. Biden Jr.,2020-08-24,37.40658,Utah,2020
Donald Trump,2020-08-24,47.77814,Utah,2020
Joseph R. Biden Jr.,2020-08-23,37.39191,Utah,2020
Donald Trump,2020-08-23,47.87822,Utah,2020
Joseph R. Biden Jr.,2020-08-22,37.27485,Utah,2020
Donald Trump,2020-08-22,47.99096,Utah,2020
Joseph R. Biden Jr.,2020-08-21,37.29806,Utah,2020
Donald Trump,2020-08-21,48.16395,Utah,2020
Joseph R. Biden Jr.,2020-08-20,37.40011,Utah,2020
Donald Trump,2020-08-20,48.3444,Utah,2020
Joseph R. Biden Jr.,2020-08-19,37.37513,Utah,2020
Donald Trump,2020-08-19,48.52876,Utah,2020
Joseph R. Biden Jr.,2020-08-18,37.42143,Utah,2020
Donald Trump,2020-08-18,48.52656,Utah,2020
Joseph R. Biden Jr.,2020-08-17,37.4865,Utah,2020
Donald Trump,2020-08-17,48.54994,Utah,2020
Joseph R. Biden Jr.,2020-08-16,37.38284,Utah,2020
Donald Trump,2020-08-16,48.6522,Utah,2020
Joseph R. Biden Jr.,2020-08-15,37.27467,Utah,2020
Donald Trump,2020-08-15,48.28982,Utah,2020
Joseph R. Biden Jr.,2020-08-14,37.2746,Utah,2020
Donald Trump,2020-08-14,48.28985,Utah,2020
Joseph R. Biden Jr.,2020-08-13,36.99228,Utah,2020
Donald Trump,2020-08-13,48.24697,Utah,2020
Joseph R. Biden Jr.,2020-08-12,36.71901,Utah,2020
Donald Trump,2020-08-12,47.98409,Utah,2020
Joseph R. Biden Jr.,2020-08-11,36.79854,Utah,2020
Donald Trump,2020-08-11,47.988,Utah,2020
Joseph R. Biden Jr.,2020-08-10,36.59768,Utah,2020
Donald Trump,2020-08-10,47.85255,Utah,2020
Joseph R. Biden Jr.,2020-08-09,36.47507,Utah,2020
Donald Trump,2020-08-09,47.90628,Utah,2020
Joseph R. Biden Jr.,2020-08-08,36.4754,Utah,2020
Donald Trump,2020-08-08,47.90533,Utah,2020
Joseph R. Biden Jr.,2020-08-07,36.4754,Utah,2020
Donald Trump,2020-08-07,47.90533,Utah,2020
Joseph R. Biden Jr.,2020-08-06,37.86966,Utah,2020
Donald Trump,2020-08-06,47.18713,Utah,2020
Joseph R. Biden Jr.,2020-08-05,38.12674,Utah,2020
